match_id,team_1,team_2,date,year,ground,toss_winner,toss_decision,match_winner,dl_used
792297,India,Sri Lanka,2014-11-16,2014,JSCA International Stadium Complex,Sri Lanka,bat,India,
754725,Australia,South Africa,2014-11-16,2014,Western Australia Cricket Association Ground,Australia,bat,South Africa,
754727,Australia,South Africa,2014-11-19,2014,Manuka Oval,Australia,bat,Australia,
760787,Bangladesh,Zimbabwe,2014-11-21,2014,Zahur Ahmed Chowdhury Stadium,Zimbabwe,field,Bangladesh,
754729,Australia,South Africa,2014-11-21,2014,Melbourne Cricket Ground,South Africa,bat,Australia,
760789,Bangladesh,Zimbabwe,2014-11-23,2014,Zahur Ahmed Chowdhury Stadium,Bangladesh,bat,Bangladesh,
754731,Australia,South Africa,2014-11-23,2014,Sydney Cricket Ground,South Africa,bat,Australia,y
760791,Bangladesh,Zimbabwe,2014-11-26,2014,Shere Bangla National Stadium,Zimbabwe,field,Bangladesh,
750663,Sri Lanka,England,2014-11-26,2014,R Premadasa Stadium,England,field,Sri Lanka,
760793,Bangladesh,Zimbabwe,2014-11-28,2014,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,
750665,Sri Lanka,England,2014-11-29,2014,R Premadasa Stadium,England,bat,Sri Lanka,
760795,Bangladesh,Zimbabwe,2014-12-01,2014,Shere Bangla National Stadium,Zimbabwe,bat,Bangladesh,
750667,Sri Lanka,England,2014-12-03,2014,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,bat,England,y
750669,Sri Lanka,England,2014-12-07,2014,R Premadasa Stadium,England,bat,Sri Lanka,
742619,New Zealand,Pakistan,2014-12-08,2014,Dubai International Cricket Stadium,Pakistan,field,Pakistan,
750671,Sri Lanka,England,2014-12-10,2014,Pallekele International Cricket Stadium,England,field,England,
742621,New Zealand,Pakistan,2014-12-12,2014,Sharjah Cricket Stadium,Pakistan,bat,New Zealand,
750673,Sri Lanka,England,2014-12-13,2014,Pallekele International Cricket Stadium,Sri Lanka,bat,Sri Lanka,
742623,New Zealand,Pakistan,2014-12-14,2014,Sharjah Cricket Stadium,Pakistan,bat,Pakistan,
750675,Sri Lanka,England,2014-12-16,2014,R Premadasa Stadium,Sri Lanka,bat,Sri Lanka,
742625,New Zealand,Pakistan,2014-12-17,2014,Sheikh Zayed Stadium,New Zealand,bat,New Zealand,
742627,New Zealand,Pakistan,2014-12-19,2014,Sheikh Zayed Stadium,New Zealand,bat,New Zealand,
749781,New Zealand,Sri Lanka,2015-01-11,2015,Hagley Oval,Sri Lanka,bat,New Zealand,
749783,New Zealand,Sri Lanka,2015-01-15,2015,Seddon Park,New Zealand,bat,Sri Lanka,
754751,Australia,England,2015-01-16,2015,Sydney Cricket Ground,England,bat,Australia,
722339,South Africa,West Indies,2015-01-16,2015,Kingsmead,South Africa,bat,South Africa,y
810833,Afghanistan,Ireland,2015-01-17,2015,Dubai International Cricket Stadium,Ireland,field,Afghanistan,
749785,New Zealand,Sri Lanka,2015-01-17,2015,Eden Park,Sri Lanka,field,No Result,
754749,Australia,India,2015-01-18,2015,Melbourne Cricket Ground,India,bat,Australia,
722341,South Africa,West Indies,2015-01-18,2015,New Wanderers Stadium,West Indies,field,South Africa,
754753,England,India,2015-01-20,2015,"Brisbane Cricket Ground, Woolloongabba",India,bat,England,
749787,New Zealand,Sri Lanka,2015-01-20,2015,Saxton Oval,Sri Lanka,bat,New Zealand,
722343,South Africa,West Indies,2015-01-21,2015,Buffalo Park,West Indies,bat,South Africa,
754755,Australia,England,2015-01-23,2015,Bellerive Oval,Australia,field,Australia,
749789,New Zealand,Sri Lanka,2015-01-23,2015,University Oval,Sri Lanka,field,New Zealand,
749791,New Zealand,Sri Lanka,2015-01-25,2015,University Oval,New Zealand,bat,New Zealand,
722345,South Africa,West Indies,2015-01-25,2015,St George's Park,West Indies,field,West Indies,
754757,Australia,India,2015-01-26,2015,Sydney Cricket Ground,Australia,field,No Result,
722347,South Africa,West Indies,2015-01-28,2015,SuperSport Park,West Indies,field,South Africa,
749793,New Zealand,Sri Lanka,2015-01-29,2015,Westpac Stadium,Sri Lanka,bat,Sri Lanka,
754759,England,India,2015-01-30,2015,Western Australia Cricket Association Ground,England,field,England,
749795,New Zealand,Pakistan,2015-01-31,2015,Westpac Stadium,New Zealand,field,New Zealand,
754761,Australia,England,2015-02-01,2015,Western Australia Cricket Association Ground,England,field,Australia,
749797,New Zealand,Pakistan,2015-02-03,2015,McLean Park,New Zealand,bat,New Zealand,
656401,Australia,England,2015-02-14,2015,Melbourne Cricket Ground,England,field,Australia,
656399,New Zealand,Sri Lanka,2015-02-14,2015,Hagley Oval,Sri Lanka,field,New Zealand,
656405,India,Pakistan,2015-02-15,2015,Adelaide Oval,India,bat,India,
656403,South Africa,Zimbabwe,2015-02-15,2015,Seddon Park,Zimbabwe,field,South Africa,
656407,Ireland,West Indies,2015-02-16,2015,Saxton Oval,Ireland,field,Ireland,
656411,Afghanistan,Bangladesh,2015-02-18,2015,Manuka Oval,Bangladesh,bat,Bangladesh,
656415,New Zealand,England,2015-02-20,2015,Westpac Stadium,England,bat,New Zealand,
656417,Pakistan,West Indies,2015-02-21,2015,Hagley Oval,Pakistan,field,West Indies,
656423,India,South Africa,2015-02-22,2015,Melbourne Cricket Ground,India,bat,India,
656421,Afghanistan,Sri Lanka,2015-02-22,2015,University Oval,Sri Lanka,field,Sri Lanka,
656427,West Indies,Zimbabwe,2015-02-24,2015,Manuka Oval,West Indies,bat,West Indies,y
656433,Bangladesh,Sri Lanka,2015-02-26,2015,Melbourne Cricket Ground,Sri Lanka,bat,Sri Lanka,
656435,South Africa,West Indies,2015-02-27,2015,Sydney Cricket Ground,South Africa,bat,South Africa,
656437,New Zealand,Australia,2015-02-28,2015,Eden Park,Australia,bat,New Zealand,
656443,Pakistan,Zimbabwe,2015-03-01,2015,"Brisbane Cricket Ground, Woolloongabba",Pakistan,bat,Pakistan,
656441,England,Sri Lanka,2015-03-01,2015,Westpac Stadium,England,bat,Sri Lanka,
656445,Ireland,South Africa,2015-03-03,2015,Manuka Oval,South Africa,bat,South Africa,
656449,Australia,Afghanistan,2015-03-04,2015,Western Australia Cricket Association Ground,Afghanistan,field,Australia,
656453,India,West Indies,2015-03-06,2015,Western Australia Cricket Association Ground,West Indies,bat,India,
656457,Ireland,Zimbabwe,2015-03-07,2015,Bellerive Oval,Zimbabwe,field,Ireland,
656455,Pakistan,South Africa,2015-03-07,2015,Eden Park,South Africa,field,Pakistan,y
656461,Australia,Sri Lanka,2015-03-08,2015,Sydney Cricket Ground,Australia,bat,Australia,
656459,New Zealand,Afghanistan,2015-03-08,2015,McLean Park,Afghanistan,bat,New Zealand,
656463,Bangladesh,England,2015-03-09,2015,Adelaide Oval,England,field,Bangladesh,
656465,India,Ireland,2015-03-10,2015,Seddon Park,Ireland,bat,India,
656473,Afghanistan,England,2015-03-13,2015,Sydney Cricket Ground,England,field,England,y
656471,New Zealand,Bangladesh,2015-03-13,2015,Seddon Park,New Zealand,field,New Zealand,
656475,India,Zimbabwe,2015-03-14,2015,Eden Park,India,field,India,
656481,Ireland,Pakistan,2015-03-15,2015,Adelaide Oval,Ireland,bat,Pakistan,
656483,South Africa,Sri Lanka,2015-03-18,2015,Sydney Cricket Ground,Sri Lanka,bat,South Africa,
656485,Bangladesh,India,2015-03-19,2015,Melbourne Cricket Ground,India,bat,India,
656487,Australia,Pakistan,2015-03-20,2015,Adelaide Oval,Pakistan,bat,Australia,
656489,New Zealand,West Indies,2015-03-21,2015,Westpac Stadium,New Zealand,bat,New Zealand,
656491,New Zealand,South Africa,2015-03-24,2015,Eden Park,South Africa,bat,New Zealand,y
656493,Australia,India,2015-03-26,2015,Sydney Cricket Ground,Australia,bat,Australia,
656495,Australia,New Zealand,2015-03-29,2015,Melbourne Cricket Ground,New Zealand,bat,Australia,
858485,Bangladesh,Pakistan,2015-04-17,2015,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,
858487,Bangladesh,Pakistan,2015-04-19,2015,Shere Bangla National Stadium,Pakistan,bat,Bangladesh,
858489,Bangladesh,Pakistan,2015-04-22,2015,Shere Bangla National Stadium,Pakistan,bat,Bangladesh,
760889,Ireland,England,2015-05-08,2015,"The Village, Malahide",England,field,No Result,
868727,Pakistan,Zimbabwe,2015-05-26,2015,Gaddafi Stadium,Pakistan,bat,Pakistan,
868729,Pakistan,Zimbabwe,2015-05-29,2015,Gaddafi Stadium,Pakistan,field,Pakistan,
868731,Pakistan,Zimbabwe,2015-05-31,2015,Gaddafi Stadium,Pakistan,bat,No Result,
743943,England,New Zealand,2015-06-09,2015,Edgbaston,New Zealand,field,England,
743945,England,New Zealand,2015-06-12,2015,Kennington Oval,New Zealand,bat,New Zealand,y
743947,England,New Zealand,2015-06-14,2015,The Rose Bowl,England,bat,New Zealand,
743949,England,New Zealand,2015-06-17,2015,Trent Bridge,New Zealand,bat,England,
870731,Bangladesh,India,2015-06-18,2015,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,
743951,England,New Zealand,2015-06-20,2015,Riverside Ground,England,field,England,y
870733,Bangladesh,India,2015-06-21,2015,Shere Bangla National Stadium,India,bat,Bangladesh,y
870735,Bangladesh,India,2015-06-24,2015,Shere Bangla National Stadium,Bangladesh,field,India,
885959,Zimbabwe,India,2015-07-10,2015,Harare Sports Club,Zimbabwe,field,India,
817207,Bangladesh,South Africa,2015-07-10,2015,Shere Bangla National Stadium,Bangladesh,bat,South Africa,
860269,Sri Lanka,Pakistan,2015-07-11,2015,Rangiri Dambulla International Stadium,Pakistan,field,Pakistan,
885965,Zimbabwe,India,2015-07-12,2015,Harare Sports Club,Zimbabwe,field,India,
817209,Bangladesh,South Africa,2015-07-12,2015,Shere Bangla National Stadium,South Africa,bat,Bangladesh,
885967,Zimbabwe,India,2015-07-14,2015,Harare Sports Club,Zimbabwe,field,India,
860271,Sri Lanka,Pakistan,2015-07-15,2015,Pallekele International Cricket Stadium,Pakistan,bat,Sri Lanka,
817211,Bangladesh,South Africa,2015-07-15,2015,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh,y
860273,Sri Lanka,Pakistan,2015-07-19,2015,R Premadasa Stadium,Pakistan,bat,Pakistan,
860275,Sri Lanka,Pakistan,2015-07-22,2015,R Premadasa Stadium,Sri Lanka,bat,Pakistan,
860277,Sri Lanka,Pakistan,2015-07-26,2015,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,bat,Sri Lanka,
894287,Zimbabwe,New Zealand,2015-08-02,2015,Harare Sports Club,Zimbabwe,field,Zimbabwe,
894289,Zimbabwe,New Zealand,2015-08-04,2015,Harare Sports Club,Zimbabwe,bat,New Zealand,
894291,Zimbabwe,New Zealand,2015-08-07,2015,Harare Sports Club,Zimbabwe,field,New Zealand,
848843,South Africa,New Zealand,2015-08-19,2015,SuperSport Park,New Zealand,field,South Africa,
848845,South Africa,New Zealand,2015-08-23,2015,Senwes Park,South Africa,bat,New Zealand,
848847,South Africa,New Zealand,2015-08-26,2015,Kingsmead,South Africa,bat,South Africa,
743973,Ireland,Australia,2015-08-27,2015,"Civil Service Cricket Club, Stormont",Australia,bat,Australia,y
743977,England,Australia,2015-09-03,2015,The Rose Bowl,Australia,bat,Australia,
743979,England,Australia,2015-09-05,2015,Lord's,England,field,Australia,
743981,England,Australia,2015-09-08,2015,Old Trafford,England,bat,England,
743983,England,Australia,2015-09-11,2015,Headingley,Australia,bat,England,
743985,England,Australia,2015-09-13,2015,Old Trafford,England,bat,Australia,
919607,Zimbabwe,Pakistan,2015-10-01,2015,Harare Sports Club,Zimbabwe,field,Pakistan,
919609,Zimbabwe,Pakistan,2015-10-03,2015,Harare Sports Club,Pakistan,field,Zimbabwe,y
919611,Zimbabwe,Pakistan,2015-10-05,2015,Harare Sports Club,Pakistan,field,Pakistan,
919613,Zimbabwe,Ireland,2015-10-09,2015,Harare Sports Club,Zimbabwe,field,Zimbabwe,
919615,Zimbabwe,Ireland,2015-10-11,2015,Harare Sports Club,Zimbabwe,field,Zimbabwe,
903593,India,South Africa,2015-10-11,2015,Green Park,South Africa,bat,South Africa,
919617,Zimbabwe,Ireland,2015-10-13,2015,Harare Sports Club,Ireland,field,Ireland,
903595,India,South Africa,2015-10-14,2015,Holkar Cricket Stadium,India,bat,India,
924627,Zimbabwe,Afghanistan,2015-10-16,2015,Queens Sports Club,Afghanistan,bat,Zimbabwe,
924629,Zimbabwe,Afghanistan,2015-10-18,2015,Queens Sports Club,Afghanistan,bat,Afghanistan,
903597,India,South Africa,2015-10-18,2015,Saurashtra Cricket Association Stadium,South Africa,bat,South Africa,
924633,Zimbabwe,Afghanistan,2015-10-22,2015,Queens Sports Club,Zimbabwe,bat,Afghanistan,
903599,India,South Africa,2015-10-22,2015,"MA Chidambaram Stadium, Chepauk",India,bat,India,
903601,India,South Africa,2015-10-25,2015,Wankhede Stadium,South Africa,bat,South Africa,
915777,Sri Lanka,West Indies,2015-11-01,2015,R Premadasa Stadium,Sri Lanka,field,Sri Lanka,y
915779,Sri Lanka,West Indies,2015-11-04,2015,R Premadasa Stadium,West Indies,bat,Sri Lanka,y
931390,Bangladesh,Zimbabwe,2015-11-07,2015,Shere Bangla National Stadium,Zimbabwe,field,Bangladesh,
915781,Sri Lanka,West Indies,2015-11-07,2015,Pallekele International Cricket Stadium,Sri Lanka,field,Sri Lanka,y
931392,Bangladesh,Zimbabwe,2015-11-09,2015,Shere Bangla National Stadium,Zimbabwe,field,Bangladesh,
931394,Bangladesh,Zimbabwe,2015-11-11,2015,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,
902641,England,Pakistan,2015-11-11,2015,Sheikh Zayed Stadium,England,bat,Pakistan,
902643,England,Pakistan,2015-11-13,2015,Sheikh Zayed Stadium,England,bat,England,
902645,England,Pakistan,2015-11-17,2015,Sharjah Cricket Stadium,Pakistan,bat,England,
902647,England,Pakistan,2015-11-20,2015,Dubai International Cricket Stadium,England,bat,England,
953335,Afghanistan,Zimbabwe,2015-12-25,2015,Sharjah Cricket Stadium,Afghanistan,bat,Afghanistan,
914207,New Zealand,Sri Lanka,2015-12-26,2015,Hagley Oval,Sri Lanka,bat,New Zealand,
914209,New Zealand,Sri Lanka,2015-12-28,2015,Hagley Oval,Sri Lanka,bat,New Zealand,
953337,Afghanistan,Zimbabwe,2015-12-29,2015,Sharjah Cricket Stadium,Zimbabwe,bat,Afghanistan,
914211,New Zealand,Sri Lanka,2015-12-31,2015,Saxton Oval,New Zealand,bat,Sri Lanka,
953339,Afghanistan,Zimbabwe,2016-01-02,2016,Sharjah Cricket Stadium,Zimbabwe,bat,Zimbabwe,
914213,New Zealand,Sri Lanka,2016-01-02,2016,Saxton Oval,Sri Lanka,field,No Result,
953341,Afghanistan,Zimbabwe,2016-01-04,2016,Sharjah Cricket Stadium,Zimbabwe,bat,Zimbabwe,
914215,New Zealand,Sri Lanka,2016-01-05,2016,Bay Oval,Sri Lanka,field,New Zealand,
953343,Afghanistan,Zimbabwe,2016-01-06,2016,Sharjah Cricket Stadium,Zimbabwe,bat,Afghanistan,
895807,Australia,India,2016-01-12,2016,Western Australia Cricket Association Ground,India,bat,Australia,
895809,Australia,India,2016-01-15,2016,"Brisbane Cricket Ground, Woolloongabba",India,bat,Australia,
895811,Australia,India,2016-01-17,2016,Melbourne Cricket Ground,Australia,field,Australia,
895813,Australia,India,2016-01-20,2016,Manuka Oval,Australia,bat,Australia,
895815,Australia,India,2016-01-23,2016,Sydney Cricket Ground,India,field,India,
914227,New Zealand,Pakistan,2016-01-25,2016,Basin Reserve,Pakistan,field,New Zealand,
914265,New Zealand,Pakistan,2016-01-31,2016,Eden Park,Pakistan,bat,New Zealand,y
914231,New Zealand,Australia,2016-02-03,2016,Eden Park,Australia,field,New Zealand,
800469,South Africa,England,2016-02-03,2016,Mangaung Oval,England,bat,England,y
914233,New Zealand,Australia,2016-02-06,2016,Westpac Stadium,New Zealand,bat,Australia,
800471,South Africa,England,2016-02-06,2016,St George's Park,South Africa,bat,England,
914235,New Zealand,Australia,2016-02-08,2016,Seddon Park,Australia,field,New Zealand,
800473,South Africa,England,2016-02-09,2016,SuperSport Park,England,bat,South Africa,
800475,South Africa,England,2016-02-12,2016,New Wanderers Stadium,South Africa,field,South Africa,
800477,South Africa,England,2016-02-14,2016,Newlands,South Africa,field,South Africa,
932849,West Indies,South Africa,2016-06-03,2016,Providence Stadium,South Africa,bat,West Indies,
932851,West Indies,Australia,2016-06-05,2016,Providence Stadium,Australia,field,Australia,
932853,Australia,South Africa,2016-06-07,2016,Providence Stadium,South Africa,bat,South Africa,
932855,Australia,South Africa,2016-06-11,2016,"Warner Park, Basseterre",Australia,bat,Australia,
1007649,Zimbabwe,India,2016-06-11,2016,Harare Sports Club,India,field,India,
932857,West Indies,Australia,2016-06-13,2016,"Warner Park, Basseterre",West Indies,field,West Indies,
1007651,Zimbabwe,India,2016-06-13,2016,Harare Sports Club,India,field,India,
932859,West Indies,South Africa,2016-06-15,2016,"Warner Park, Basseterre",West Indies,field,South Africa,
1007653,Zimbabwe,India,2016-06-15,2016,Harare Sports Club,Zimbabwe,bat,India,
913621,Ireland,Sri Lanka,2016-06-18,2016,"The Village, Malahide",Ireland,field,Sri Lanka,
932861,Australia,South Africa,2016-06-19,2016,"Kensington Oval, Bridgetown",Australia,field,No Result,
932863,West Indies,Australia,2016-06-21,2016,"Kensington Oval, Bridgetown",Australia,field,Australia,
913623,England,Sri Lanka,2016-06-21,2016,Trent Bridge,England,field,No Result,
932865,West Indies,South Africa,2016-06-24,2016,"Kensington Oval, Bridgetown",South Africa,field,West Indies,
913625,England,Sri Lanka,2016-06-24,2016,Edgbaston,Sri Lanka,bat,England,
932867,West Indies,Australia,2016-06-26,2016,"Kensington Oval, Bridgetown",Australia,bat,Australia,
913627,England,Sri Lanka,2016-06-26,2016,County Ground,England,field,No Result,
913629,England,Sri Lanka,2016-06-29,2016,Kennington Oval,England,field,England,y
913631,England,Sri Lanka,2016-07-02,2016,Sophia Gardens,Sri Lanka,field,England,
997961,Ireland,Afghanistan,2016-07-12,2016,"Civil Service Cricket Club, Stormont",Ireland,field,Afghanistan,
997965,Ireland,Afghanistan,2016-07-17,2016,"Civil Service Cricket Club, Stormont",Afghanistan,bat,Afghanistan,
997967,Ireland,Afghanistan,2016-07-19,2016,"Civil Service Cricket Club, Stormont",Afghanistan,field,Ireland,
913649,Ireland,Pakistan,2016-08-18,2016,"The Village, Malahide",Ireland,field,Pakistan,
995457,Sri Lanka,Australia,2016-08-21,2016,R Premadasa Stadium,Australia,field,Australia,
995459,Sri Lanka,Australia,2016-08-24,2016,R Premadasa Stadium,Sri Lanka,bat,Sri Lanka,
913653,England,Pakistan,2016-08-24,2016,The Rose Bowl,Pakistan,bat,England,y
913655,England,Pakistan,2016-08-27,2016,Lord's,Pakistan,bat,England,
995461,Sri Lanka,Australia,2016-08-28,2016,Rangiri Dambulla International Stadium,Sri Lanka,bat,Australia,
913657,England,Pakistan,2016-08-30,2016,Trent Bridge,England,bat,England,
995463,Sri Lanka,Australia,2016-08-31,2016,Rangiri Dambulla International Stadium,Sri Lanka,bat,Australia,
995465,Sri Lanka,Australia,2016-09-01,2016,Pallekele International Cricket Stadium,Sri Lanka,bat,Australia,
913659,England,Pakistan,2016-09-01,2016,Headingley,Pakistan,bat,England,
913661,England,Pakistan,2016-09-04,2016,Sophia Gardens,Pakistan,field,Pakistan,
936131,South Africa,Ireland,2016-09-25,2016,Willowmoore Park,Ireland,field,South Africa,
1051297,Bangladesh,Afghanistan,2016-09-25,2016,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,
936133,Australia,Ireland,2016-09-27,2016,Willowmoore Park,Ireland,bat,Australia,
1051299,Bangladesh,Afghanistan,2016-09-28,2016,Shere Bangla National Stadium,Afghanistan,field,Afghanistan,
936135,South Africa,Australia,2016-09-30,2016,SuperSport Park,South Africa,field,South Africa,
1050223,Pakistan,West Indies,2016-09-30,2016,Sharjah Cricket Stadium,West Indies,field,Pakistan,y
1051301,Bangladesh,Afghanistan,2016-10-01,2016,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,
936137,South Africa,Australia,2016-10-02,2016,New Wanderers Stadium,Australia,field,South Africa,
1050225,Pakistan,West Indies,2016-10-02,2016,Sharjah Cricket Stadium,Pakistan,bat,Pakistan,
936139,South Africa,Australia,2016-10-05,2016,Kingsmead,Australia,bat,South Africa,
1050227,Pakistan,West Indies,2016-10-05,2016,Sheikh Zayed Stadium,Pakistan,bat,Pakistan,
1029819,Bangladesh,England,2016-10-07,2016,Shere Bangla National Stadium,England,bat,England,
936141,South Africa,Australia,2016-10-09,2016,St George's Park,Australia,bat,South Africa,
1029821,Bangladesh,England,2016-10-09,2016,Shere Bangla National Stadium,England,field,Bangladesh,
936143,South Africa,Australia,2016-10-12,2016,Newlands,South Africa,bat,South Africa,
1029823,Bangladesh,England,2016-10-12,2016,Zahur Ahmed Chowdhury Stadium,England,field,England,
1030219,India,New Zealand,2016-10-16,2016,Himachal Pradesh Cricket Association Stadium,India,field,India,
1030221,India,New Zealand,2016-10-20,2016,Feroz Shah Kotla,India,field,New Zealand,
1030223,India,New Zealand,2016-10-23,2016,"Punjab Cricket Association Stadium, Mohali",India,field,India,
1030225,India,New Zealand,2016-10-26,2016,JSCA International Stadium Complex,New Zealand,bat,New Zealand,
1030227,India,New Zealand,2016-10-29,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,bat,India,
1059710,Zimbabwe,Sri Lanka,2016-11-14,2016,Harare Sports Club,Sri Lanka,field,Sri Lanka,
1059711,Sri Lanka,West Indies,2016-11-16,2016,Harare Sports Club,Sri Lanka,field,West Indies,
1059712,Zimbabwe,West Indies,2016-11-19,2016,Queens Sports Club,Zimbabwe,bat,No Result,
1059713,Zimbabwe,Sri Lanka,2016-11-21,2016,Queens Sports Club,Zimbabwe,bat,No Result,
1059714,Sri Lanka,West Indies,2016-11-23,2016,Queens Sports Club,West Indies,field,Sri Lanka,
1059715,Zimbabwe,West Indies,2016-11-25,2016,Queens Sports Club,Zimbabwe,bat,Zimbabwe,y
1059716,Zimbabwe,Sri Lanka,2016-11-27,2016,Queens Sports Club,Zimbabwe,bat,Sri Lanka,
1001371,Australia,New Zealand,2016-12-04,2016,Sydney Cricket Ground,Australia,bat,Australia,
1001373,Australia,New Zealand,2016-12-06,2016,Manuka Oval,New Zealand,field,Australia,
1001375,Australia,New Zealand,2016-12-09,2016,Melbourne Cricket Ground,Australia,bat,Australia,
1019973,New Zealand,Bangladesh,2016-12-26,2016,Hagley Oval,New Zealand,bat,New Zealand,
1019975,New Zealand,Bangladesh,2016-12-29,2016,Saxton Oval,Bangladesh,field,New Zealand,
1019977,New Zealand,Bangladesh,2016-12-31,2016,Saxton Oval,Bangladesh,bat,New Zealand,
1000887,Australia,Pakistan,2017-01-13,2017,"Brisbane Cricket Ground, Woolloongabba",Australia,bat,Australia,
1034819,India,England,2017-01-15,2017,Maharashtra Cricket Association Stadium,India,field,India,
1000889,Australia,Pakistan,2017-01-15,2017,Melbourne Cricket Ground,Australia,bat,Pakistan,
1034821,India,England,2017-01-19,2017,Barabati Stadium,England,field,India,
1000891,Australia,Pakistan,2017-01-19,2017,Western Australia Cricket Association Ground,Australia,field,Australia,
1034823,India,England,2017-01-22,2017,Eden Gardens,India,field,England,
1000893,Australia,Pakistan,2017-01-22,2017,Sydney Cricket Ground,Australia,bat,Australia,
1000895,Australia,Pakistan,2017-01-26,2017,Adelaide Oval,Australia,bat,Australia,
936159,South Africa,Sri Lanka,2017-01-28,2017,St George's Park,South Africa,field,South Africa,
1020013,New Zealand,Australia,2017-01-30,2017,Eden Park,Australia,field,New Zealand,
936161,South Africa,Sri Lanka,2017-02-01,2017,Kingsmead,Sri Lanka,field,South Africa,
936163,South Africa,Sri Lanka,2017-02-04,2017,New Wanderers Stadium,South Africa,field,South Africa,
1020017,New Zealand,Australia,2017-02-05,2017,Seddon Park,New Zealand,bat,New Zealand,
936165,South Africa,Sri Lanka,2017-02-07,2017,Newlands,South Africa,bat,South Africa,
936167,South Africa,Sri Lanka,2017-02-10,2017,SuperSport Park,Sri Lanka,field,South Africa,
1079246,Zimbabwe,Afghanistan,2017-02-16,2017,Harare Sports Club,Afghanistan,bat,Afghanistan,y
1079247,Zimbabwe,Afghanistan,2017-02-19,2017,Harare Sports Club,Afghanistan,bat,Afghanistan,
1020031,New Zealand,South Africa,2017-02-19,2017,Seddon Park,South Africa,field,South Africa,
1079248,Zimbabwe,Afghanistan,2017-02-21,2017,Harare Sports Club,Zimbabwe,bat,Zimbabwe,
1020033,New Zealand,South Africa,2017-02-22,2017,Hagley Oval,South Africa,field,New Zealand,
1079249,Zimbabwe,Afghanistan,2017-02-24,2017,Harare Sports Club,Afghanistan,bat,Zimbabwe,y
1020035,New Zealand,South Africa,2017-02-25,2017,Westpac Stadium,South Africa,bat,South Africa,
1079250,Zimbabwe,Afghanistan,2017-02-26,2017,Harare Sports Club,Afghanistan,bat,Afghanistan,y
1020037,New Zealand,South Africa,2017-03-01,2017,Seddon Park,South Africa,bat,New Zealand,
1027315,West Indies,England,2017-03-03,2017,"Sir Vivian Richards Stadium, North Sound",West Indies,field,England,
1020039,New Zealand,South Africa,2017-03-04,2017,Eden Park,South Africa,field,South Africa,
1027317,West Indies,England,2017-03-05,2017,"Sir Vivian Richards Stadium, North Sound",West Indies,bat,England,
1027319,West Indies,England,2017-03-09,2017,"Kensington Oval, Bridgetown",West Indies,field,England,
1040491,Afghanistan,Ireland,2017-03-15,2017,Greater Noida Sports Complex Ground,Afghanistan,bat,Afghanistan,
1040493,Afghanistan,Ireland,2017-03-17,2017,Greater Noida Sports Complex Ground,Afghanistan,bat,Afghanistan,
1040495,Afghanistan,Ireland,2017-03-19,2017,Greater Noida Sports Complex Ground,Afghanistan,bat,Ireland,
1040497,Afghanistan,Ireland,2017-03-22,2017,Greater Noida Sports Complex Ground,Afghanistan,bat,Ireland,
1040499,Afghanistan,Ireland,2017-03-24,2017,Greater Noida Sports Complex Ground,Ireland,bat,Afghanistan,
1083446,Sri Lanka,Bangladesh,2017-03-25,2017,Rangiri Dambulla International Stadium,Sri Lanka,field,Bangladesh,
1083447,Sri Lanka,Bangladesh,2017-03-28,2017,Rangiri Dambulla International Stadium,Sri Lanka,bat,No Result,
1083448,Sri Lanka,Bangladesh,2017-04-01,2017,Sinhalese Sports Club Ground,Bangladesh,field,Sri Lanka,
1077949,West Indies,Pakistan,2017-04-07,2017,Providence Stadium,West Indies,field,West Indies,
1077950,West Indies,Pakistan,2017-04-09,2017,Providence Stadium,West Indies,field,Pakistan,
1077951,West Indies,Pakistan,2017-04-11,2017,Providence Stadium,West Indies,bat,Pakistan,
1029001,England,Ireland,2017-05-05,2017,County Ground,Ireland,bat,England,
1029003,England,Ireland,2017-05-07,2017,Lord's,Ireland,field,England,
1033361,Ireland,Bangladesh,2017-05-12,2017,Malahide,Ireland,field,No Result,
1033363,Ireland,New Zealand,2017-05-14,2017,Malahide,Ireland,field,New Zealand,
1033365,Bangladesh,New Zealand,2017-05-17,2017,Clontarf Cricket Club Ground,New Zealand,field,New Zealand,
1033367,Ireland,Bangladesh,2017-05-19,2017,Malahide,Bangladesh,field,Bangladesh,
1033369,Ireland,New Zealand,2017-05-21,2017,Malahide,Ireland,field,New Zealand,
1033371,Bangladesh,New Zealand,2017-05-24,2017,Clontarf Cricket Club Ground,Bangladesh,field,Bangladesh,
1031425,England,South Africa,2017-05-24,2017,Headingley,South Africa,field,England,
1031427,England,South Africa,2017-05-27,2017,The Rose Bowl,South Africa,field,England,
1031429,England,South Africa,2017-05-29,2017,Lord's,South Africa,field,South Africa,
